"","origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
"22311","EWR",2023,7,21,15,84,66,54.77,290,8.05546,9.2700622588,0,1007.7,10,2023-07-21 15:00:00
"22312","EWR",2023,7,21,16,85,67,54.91,250,4.60312,5.2971784336,0,1007.3,10,2023-07-21 16:00:00
"22313","EWR",2023,7,21,17,87,64,46.4,NA,NA,NA,0,1006.8,10,2023-07-21 17:00:00
"22314","EWR",2023,7,21,18,88,64,44.95,210,8.05546,9.2700622588,0,1006.3,10,2023-07-21 18:00:00
"22315","EWR",2023,7,21,19,88,64,44.95,270,12.65858,14.5672406924,0,1006.1,10,2023-07-21 19:00:00
"22316","EWR",2023,7,21,20,88,64,44.95,270,12.65858,14.5672406924,0,1005.9,10,2023-07-21 20:00:00
"22317","EWR",2023,7,21,21,87,64,46.4,270,14.96014,17.2158299092,0,1005.8,10,2023-07-21 21:00:00
"22318","EWR",2023,7,21,22,86,62,44.65,260,12.65858,14.5672406924,0,1005.8,10,2023-07-21 22:00:00
"22319","EWR",2023,7,21,23,83,64,52.76,280,12.65858,14.5672406924,0,1006.3,10,2023-07-21 23:00:00
"22320","EWR",2023,7,22,0,82,63,52.62,NA,NA,NA,0,1006.6,10,2023-07-22
"22321","EWR",2023,7,22,1,80,63,56.16,270,12.65858,14.5672406924,0,1007,10,2023-07-22 01:00:00
"22322","EWR",2023,7,22,2,79,63,58.04,290,10.35702,11.9186514756,0,1007.2,10,2023-07-22 02:00:00
"22323","EWR",2023,7,22,3,78,61,55.89,340,5.7539,6.621473042,0,1007.3,10,2023-07-22 03:00:00
"22324","EWR",2023,7,22,4,77,60,55.75,340,11.5078,13.242946084,0,1007.6,10,2023-07-22 04:00:00
"22325","EWR",2023,7,22,5,76,61,59.72,310,10.35702,11.9186514756,0,1007.7,10,2023-07-22 05:00:00
"22326","EWR",2023,7,22,6,74,61,63.85,310,8.05546,9.2700622588,0,1007.6,10,2023-07-22 06:00:00
"22327","EWR",2023,7,22,7,73,61,66.04,310,5.7539,6.621473042,0,1007.4,10,2023-07-22 07:00:00
"22328","EWR",2023,7,22,8,72,60,65.92,320,10.35702,11.9186514756,0,1007.8,10,2023-07-22 08:00:00
"22329","EWR",2023,7,22,9,71,59,65.81,320,11.5078,13.242946084,0,1008,10,2023-07-22 09:00:00
"22330","EWR",2023,7,22,10,72,60,65.92,320,9.20624,10.5943568672,0,1008.5,10,2023-07-22 10:00:00
"22331","EWR",2023,7,22,11,74,60,61.62,310,9.20624,10.5943568672,0,1009,10,2023-07-22 11:00:00
"22332","EWR",2023,7,22,12,76,59,55.62,310,12.65858,14.5672406924,0,1009.2,10,2023-07-22 12:00:00
"22333","EWR",2023,7,22,13,79,59,50.36,320,12.65858,14.5672406924,0,1009.3,10,2023-07-22 13:00:00
"22334","EWR",2023,7,22,14,80,59,48.74,360,11.5078,13.242946084,0,1009.4,10,2023-07-22 14:00:00
"22335","EWR",2023,7,22,15,81,58,45.51,20,4.60312,5.2971784336,0,1009.3,10,2023-07-22 15:00:00
"22336","EWR",2023,7,22,16,84,56,38.42,330,12.65858,14.5672406924,0,1009.2,10,2023-07-22 16:00:00
"22337","EWR",2023,7,22,17,85,56,37.2,330,10.35702,11.9186514756,0,1008.9,10,2023-07-22 17:00:00
"22338","EWR",2023,7,22,18,85,56,37.2,320,12.65858,14.5672406924,0,1008.9,10,2023-07-22 18:00:00
"22339","EWR",2023,7,22,19,86,54,33.5,310,9.20624,10.5943568672,0,1008.8,10,2023-07-22 19:00:00
"22340","EWR",2023,7,22,20,85,53,33.34,330,12.65858,14.5672406924,0,1009.2,10,2023-07-22 20:00:00
"22341","EWR",2023,7,22,21,84,53,34.43,290,5.7539,6.621473042,0,1008.8,10,2023-07-22 21:00:00
"22342","EWR",2023,7,22,22,84,53,34.43,300,12.65858,14.5672406924,0,1009,10,2023-07-22 22:00:00
"22343","EWR",2023,7,22,23,83,53,35.56,310,12.65858,14.5672406924,0,1009.5,10,2023-07-22 23:00:00
"22344","EWR",2023,7,23,0,82,54,38.11,300,9.20624,10.5943568672,0,1009.7,10,2023-07-23
"22345","EWR",2023,7,23,1,81,55,40.83,310,5.7539,6.621473042,0,1010.3,10,2023-07-23 01:00:00
"22346","EWR",2023,7,23,2,78,58,50.22,270,5.7539,6.621473042,0,1010.3,10,2023-07-23 02:00:00
"22347","EWR",2023,7,23,3,78,57,48.44,290,5.7539,6.621473042,0,1010.6,10,2023-07-23 03:00:00
"22348","EWR",2023,7,23,4,76,57,51.76,290,2.30156,2.6485892168,0,1011.2,10,2023-07-23 04:00:00
"22349","EWR",2023,7,23,5,76,57,51.76,330,5.7539,6.621473042,0,1011.4,10,2023-07-23 05:00:00
"22350","EWR",2023,7,23,6,72,57,59.2,310,4.60312,5.2971784336,0,1011.5,10,2023-07-23 06:00:00
"22351","EWR",2023,7,23,7,72,59,63.61,0,0,0,0,1011.6,10,2023-07-23 07:00:00
"22352","EWR",2023,7,23,8,71,58,63.49,0,0,0,0,1012.3,10,2023-07-23 08:00:00
"22353","EWR",2023,7,23,9,68,58,70.35,0,0,0,0,1012.8,10,2023-07-23 09:00:00
"22354","EWR",2023,7,23,10,71,60,68.2,30,5.7539,6.621473042,0,1013.5,10,2023-07-23 10:00:00
"22355","EWR",2023,7,23,11,75,59,57.5,20,5.7539,6.621473042,0,1013.9,10,2023-07-23 11:00:00
"22356","EWR",2023,7,23,12,79,59,50.36,30,5.7539,6.621473042,0,1014.7,10,2023-07-23 12:00:00
"22357","EWR",2023,7,23,13,83,57,41.14,10,4.60312,5.2971784336,0,1014.9,10,2023-07-23 13:00:00
"22358","EWR",2023,7,23,14,86,58,38.72,0,0,0,0,1015,10,2023-07-23 14:00:00
"22359","EWR",2023,7,23,15,85,57,38.57,240,4.60312,5.2971784336,0,1014.7,10,2023-07-23 15:00:00
"22360","EWR",2023,7,23,16,89,57,33.96,80,8.05546,9.2700622588,0,1014.6,10,2023-07-23 16:00:00
"22361","EWR",2023,7,23,17,88,56,33.81,320,5.7539,6.621473042,0,1014.2,10,2023-07-23 17:00:00
"22362","EWR",2023,7,23,18,88,58,36.34,300,8.05546,9.2700622588,0,1014,10,2023-07-23 18:00:00
"22363","EWR",2023,7,23,19,93,57,29.96,NA,NA,NA,0,1013.6,10,2023-07-23 19:00:00
"22364","EWR",2023,7,23,20,86,60,41.6,270,8.05546,9.2700622588,0,1013.7,10,2023-07-23 20:00:00
"22365","EWR",2023,7,23,21,84,62,47.61,150,8.05546,9.2700622588,0,1013.9,10,2023-07-23 21:00:00
"22366","EWR",2023,7,23,22,85,63,47.76,160,5.7539,6.621473042,0,1014.1,10,2023-07-23 22:00:00
"22367","EWR",2023,7,23,23,84,63,49.32,160,9.20624,10.5943568672,0,1014.8,10,2023-07-23 23:00:00
"22368","EWR",2023,7,24,0,82,63,52.62,180,8.05546,9.2700622588,0,1015.7,10,2023-07-24
"22369","EWR",2023,7,24,1,80,63,56.16,180,10.35702,11.9186514756,0,1016.7,10,2023-07-24 01:00:00
"22370","EWR",2023,7,24,2,79,60,52.19,180,8.05546,9.2700622588,0,1017.1,10,2023-07-24 02:00:00
"22371","EWR",2023,7,24,3,78,60,53.94,190,10.35702,11.9186514756,0,1017.2,10,2023-07-24 03:00:00
"22372","EWR",2023,7,24,4,77,60,55.75,210,10.35702,11.9186514756,0,1017.3,10,2023-07-24 04:00:00
"22373","EWR",2023,7,24,5,77,60,55.75,220,10.35702,11.9186514756,0,1017.6,10,2023-07-24 05:00:00
"22374","EWR",2023,7,24,6,75,61,61.75,220,9.20624,10.5943568672,0,1017.6,10,2023-07-24 06:00:00
"22375","EWR",2023,7,24,7,73,62,68.42,240,8.05546,9.2700622588,0,1017.9,10,2023-07-24 07:00:00
"22376","EWR",2023,7,24,8,74,62,66.15,240,5.7539,6.621473042,0,1018.3,10,2023-07-24 08:00:00
"22377","EWR",2023,7,24,9,74,62,66.15,240,2.30156,2.6485892168,0,1018.5,10,2023-07-24 09:00:00
"22378","EWR",2023,7,24,10,76,62,61.87,0,0,0,0,1018.6,10,2023-07-24 10:00:00
"22379","EWR",2023,7,24,11,77,62,59.85,200,2.30156,2.6485892168,0,1019,10,2023-07-24 11:00:00
"22380","EWR",2023,7,24,12,77,63,62,210,2.30156,2.6485892168,0,1019.1,10,2023-07-24 12:00:00
"22381","EWR",2023,7,24,13,78,64,62.12,160,4.60312,5.2971784336,0,1019.4,10,2023-07-24 13:00:00
"22382","EWR",2023,7,24,14,80,64,58.17,190,2.30156,2.6485892168,0,1019.7,10,2023-07-24 14:00:00
"22383","EWR",2023,7,24,15,84,64,51.08,200,8.05546,9.2700622588,0,1019.6,10,2023-07-24 15:00:00
"22384","EWR",2023,7,24,16,85,62,46.11,210,5.7539,6.621473042,0,1019.3,10,2023-07-24 16:00:00
"22385","EWR",2023,7,24,17,87,61,41.75,150,8.05546,9.2700622588,0,1019.1,10,2023-07-24 17:00:00
"22386","EWR",2023,7,24,18,86,63,46.25,150,11.5078,13.242946084,0,1018.4,10,2023-07-24 18:00:00
"22387","EWR",2023,7,24,19,88,59,37.66,170,9.20624,10.5943568672,0,1018,10,2023-07-24 19:00:00
"22388","EWR",2023,7,24,20,86,67,53.18,170,11.5078,13.242946084,0,1017.7,10,2023-07-24 20:00:00
"22389","EWR",2023,7,24,21,85,68,56.84,130,10.35702,11.9186514756,0,1017.5,10,2023-07-24 21:00:00
"22390","EWR",2023,7,24,22,82,69,64.8,130,12.65858,14.5672406924,0,1017.6,10,2023-07-24 22:00:00
"22391","EWR",2023,7,24,23,81,70,69.28,160,5.7539,6.621473042,0,1017.6,10,2023-07-24 23:00:00
"22392","EWR",2023,7,25,0,80,70,71.58,160,10.35702,11.9186514756,0,1018,10,2023-07-25
"22393","EWR",2023,7,25,1,79,70,73.97,160,5.7539,6.621473042,0,1018.1,10,2023-07-25 01:00:00
"22394","EWR",2023,7,25,2,78,69,73.87,180,8.05546,9.2700622588,0,1018.4,10,2023-07-25 02:00:00
"22395","EWR",2023,7,25,3,78,66,66.61,190,12.65858,14.5672406924,0,1018.4,10,2023-07-25 03:00:00
"22396","EWR",2023,7,25,4,77,64,64.21,200,11.5078,13.242946084,0,1018.3,10,2023-07-25 04:00:00
"22397","EWR",2023,7,25,5,77,64,64.21,210,11.5078,13.242946084,0,1018.4,10,2023-07-25 05:00:00
"22398","EWR",2023,7,25,6,76,65,68.74,220,12.65858,14.5672406924,0,1018.3,10,2023-07-25 06:00:00
"22399","EWR",2023,7,25,7,73,65,76.01,230,9.20624,10.5943568672,0,1017.9,10,2023-07-25 07:00:00
"22400","EWR",2023,7,25,8,74,66,76.1,220,5.7539,6.621473042,0,1017.5,10,2023-07-25 08:00:00
"22401","EWR",2023,7,25,9,74,66,76.1,230,4.60312,5.2971784336,0,1018,10,2023-07-25 09:00:00
"22402","EWR",2023,7,25,10,74,66,76.1,230,8.05546,9.2700622588,0,1018.2,10,2023-07-25 10:00:00
"22403","EWR",2023,7,25,11,78,67,68.96,0,0,0,0,1018.5,10,2023-07-25 11:00:00
"22404","EWR",2023,7,25,12,81,66,60.37,220,2.30156,2.6485892168,0,1018.4,10,2023-07-25 12:00:00
"22405","EWR",2023,7,25,13,84,67,56.7,250,2.30156,2.6485892168,0,1018.5,10,2023-07-25 13:00:00
"22406","EWR",2023,7,25,14,85,67,54.91,230,4.60312,5.2971784336,0,1018.3,10,2023-07-25 14:00:00
"22407","EWR",2023,7,25,15,87,65,48.05,240,8.05546,9.2700622588,0,1018.1,10,2023-07-25 15:00:00
"22408","EWR",2023,7,25,16,86,69,56.97,220,4.60312,5.2971784336,0,1017.2,10,2023-07-25 16:00:00
"22409","EWR",2023,7,25,17,86,70,58.95,140,10.35702,11.9186514756,0,1016,10,2023-07-25 17:00:00
"22410","EWR",2023,7,25,18,84,69,60.74,140,11.5078,13.242946084,0,1015.9,10,2023-07-25 18:00:00
"22411","EWR",2023,7,25,19,71,67,87.19,NA,NA,NA,0.03,1018.3,10,2023-07-25 19:00:00
"22412","EWR",2023,7,25,20,72,68,87.24,330,12.65858,14.5672406924,0.02,1018.1,3,2023-07-25 20:00:00
"22413","EWR",2023,7,25,21,73,67,81.48,110,5.7539,6.621473042,0.01,1018,10,2023-07-25 21:00:00
"22414","EWR",2023,7,25,22,74,68,81.55,0,0,0,0,1018,10,2023-07-25 22:00:00
"22415","EWR",2023,7,25,23,73,67,81.48,190,4.60312,5.2971784336,0,1017.7,10,2023-07-25 23:00:00
"22416","EWR",2023,7,26,0,73,66,78.7,280,5.7539,6.621473042,0,1017.9,10,2023-07-26
"22417","EWR",2023,7,26,1,73,66,78.7,300,4.60312,5.2971784336,0,1018.2,10,2023-07-26 01:00:00
"22418","EWR",2023,7,26,2,72,66,81.41,300,8.05546,9.2700622588,0,1018.3,10,2023-07-26 02:00:00
"22419","EWR",2023,7,26,3,72,65,78.62,310,5.7539,6.621473042,0,1018.3,10,2023-07-26 03:00:00
"22420","EWR",2023,7,26,4,71,66,84.22,280,4.60312,5.2971784336,0,1018.4,10,2023-07-26 04:00:00
"22421","EWR",2023,7,26,5,70,66,87.14,260,4.60312,5.2971784336,0,1018.1,10,2023-07-26 05:00:00
"22422","EWR",2023,7,26,6,69,66,90.17,0,0,0,0,1018,10,2023-07-26 06:00:00
"22423","EWR",2023,7,26,7,69,66,90.17,220,4.60312,5.2971784336,0,1017.9,10,2023-07-26 07:00:00
"22424","EWR",2023,7,26,8,68,66,93.32,260,5.7539,6.621473042,0,1018.7,8,2023-07-26 08:00:00
"22425","EWR",2023,7,26,9,67,65,93.29,280,2.30156,2.6485892168,0,1018.9,9,2023-07-26 09:00:00
"22426","EWR",2023,7,26,10,68,66,93.32,200,4.60312,5.2971784336,0,1019.1,9,2023-07-26 10:00:00
"22427","EWR",2023,7,26,11,72,65,78.62,240,2.30156,2.6485892168,0,1019.8,9,2023-07-26 11:00:00
"22428","EWR",2023,7,26,12,77,66,68.85,250,5.7539,6.621473042,0,1020.2,9,2023-07-26 12:00:00
"22429","EWR",2023,7,26,13,81,65,58.3,0,0,0,0,1019.9,10,2023-07-26 13:00:00
"22430","EWR",2023,7,26,14,84,64,51.08,270,2.30156,2.6485892168,0,1019.6,10,2023-07-26 14:00:00
"22431","EWR",2023,7,26,15,87,64,46.4,240,4.60312,5.2971784336,1e-04,1019.2,10,2023-07-26 15:00:00
"22432","EWR",2023,7,26,16,89,64,43.55,220,2.30156,2.6485892168,0,1018.6,10,2023-07-26 16:00:00
"22433","EWR",2023,7,26,17,90,64,42.2,270,8.05546,9.2700622588,0,1018.1,10,2023-07-26 17:00:00
"22434","EWR",2023,7,26,18,91,64,40.9,240,12.65858,14.5672406924,0,1017.9,10,2023-07-26 18:00:00
"22435","EWR",2023,7,26,19,90,64,42.2,240,14.96014,17.2158299092,0,1017.6,10,2023-07-26 19:00:00
"22436","EWR",2023,7,26,20,91,63,39.49,210,10.35702,11.9186514756,0,1017,10,2023-07-26 20:00:00
"22437","EWR",2023,7,26,21,90,62,39.34,230,12.65858,14.5672406924,0,1016.4,10,2023-07-26 21:00:00
"22438","EWR",2023,7,26,22,88,64,44.95,230,12.65858,14.5672406924,0,1016.4,10,2023-07-26 22:00:00
"22439","EWR",2023,7,26,23,85,69,58.82,NA,NA,NA,0,1017,10,2023-07-26 23:00:00
"22440","EWR",2023,7,27,0,83,68,60.62,160,10.35702,11.9186514756,0,1017.1,10,2023-07-27
"22441","EWR",2023,7,27,1,81,65,58.3,180,12.65858,14.5672406924,0,1017.2,10,2023-07-27 01:00:00
"22442","EWR",2023,7,27,2,79,63,58.04,180,9.20624,10.5943568672,0,1016.6,10,2023-07-27 02:00:00
"22443","EWR",2023,7,27,3,78,66,66.61,180,10.35702,11.9186514756,0,1016.7,10,2023-07-27 03:00:00
"22444","EWR",2023,7,27,4,76,65,68.74,200,9.20624,10.5943568672,0,1016.9,10,2023-07-27 04:00:00
"22445","EWR",2023,7,27,5,76,68,76.27,200,9.20624,10.5943568672,0,1016.6,10,2023-07-27 05:00:00
"22446","EWR",2023,7,27,6,75,70,84.46,190,11.5078,13.242946084,0,1016.3,10,2023-07-27 06:00:00
"22447","EWR",2023,7,27,7,76,70,81.69,220,10.35702,11.9186514756,0,1015.4,10,2023-07-27 07:00:00
"22448","EWR",2023,7,27,8,76,71,84.52,180,8.05546,9.2700622588,0,1015,10,2023-07-27 08:00:00
"22449","EWR",2023,7,27,9,77,71.6,83.44,180,5.7539,6.621473042,0,1015.1,10,2023-07-27 09:00:00
"22450","EWR",2023,7,27,10,78,73,84.63,200,11.5078,13.242946084,0,1015.3,10,2023-07-27 10:00:00
"22451","EWR",2023,7,27,11,80,74,81.96,180,8.05546,9.2700622588,0,1015.1,7,2023-07-27 11:00:00
"22452","EWR",2023,7,27,12,83,74,74.33,200,11.5078,13.242946084,0,1014.6,9,2023-07-27 12:00:00
"22453","EWR",2023,7,27,13,87,74,65.38,NA,NA,NA,0,1014.1,9,2023-07-27 13:00:00
"22454","EWR",2023,7,27,14,90,74,59.46,NA,NA,NA,0,1013.8,10,2023-07-27 14:00:00
"22455","EWR",2023,7,27,15,91,74,57.62,NA,NA,NA,0,1013.5,10,2023-07-27 15:00:00
"22456","EWR",2023,7,27,16,92,71,50.47,240,17.2617,19.864419126,0,1013.1,10,2023-07-27 16:00:00
"22457","EWR",2023,7,27,17,94,73,50.75,240,14.96014,17.2158299092,0,1012.5,10,2023-07-27 17:00:00
"22458","EWR",2023,7,27,18,94,73,50.75,210,17.2617,19.864419126,0,1011.8,10,2023-07-27 18:00:00
"22459","EWR",2023,7,27,19,96,74,49.35,240,18.41248,21.1887137344,0,1011.6,10,2023-07-27 19:00:00
"22460","EWR",2023,7,27,20,94,71,47.43,NA,NA,NA,0,1011.5,10,2023-07-27 20:00:00
"22461","EWR",2023,7,27,21,93,72,50.61,NA,NA,NA,0,1011.5,10,2023-07-27 21:00:00
"22462","EWR",2023,7,27,22,93,73,52.35,250,19.56326,22.5130083428,0,1011.5,10,2023-07-27 22:00:00
"22463","EWR",2023,7,27,23,91,73,55.72,230,17.2617,19.864419126,0,1011.9,10,2023-07-27 23:00:00
"22464","EWR",2023,7,28,0,90,72,55.58,240,16.11092,18.5401245176,0,1012.5,10,2023-07-28
"22465","EWR",2023,7,28,1,89,72,57.36,240,11.5078,13.242946084,0,1013.7,10,2023-07-28 01:00:00
"22466","EWR",2023,7,28,2,83,74,74.33,310,10.35702,11.9186514756,0.01,1014,10,2023-07-28 02:00:00
"22467","EWR",2023,7,28,3,83,75,76.87,320,5.7539,6.621473042,1e-04,1014.1,9,2023-07-28 03:00:00
"22468","EWR",2023,7,28,4,82,72,71.78,340,5.7539,6.621473042,0,1014.1,10,2023-07-28 04:00:00
"22469","EWR",2023,7,28,5,81,72,74.15,250,5.7539,6.621473042,0,1014,10,2023-07-28 05:00:00
"22470","EWR",2023,7,28,6,80,72,76.62,0,0,0,0,1013.8,10,2023-07-28 06:00:00
"22471","EWR",2023,7,28,7,77,71,81.76,280,4.60312,5.2971784336,0,1014,10,2023-07-28 07:00:00
"22472","EWR",2023,7,28,8,78,72,81.82,260,4.60312,5.2971784336,0,1014.4,10,2023-07-28 08:00:00
"22473","EWR",2023,7,28,9,79,71,76.53,0,0,0,0,1015.1,10,2023-07-28 09:00:00
"22474","EWR",2023,7,28,10,80,72,76.62,320,2.30156,2.6485892168,0,1015.7,10,2023-07-28 10:00:00
"22475","EWR",2023,7,28,11,82,71,69.38,260,4.60312,5.2971784336,0,1016.2,10,2023-07-28 11:00:00
"22476","EWR",2023,7,28,12,83,70,64.92,340,8.05546,9.2700622588,0,1016.3,10,2023-07-28 12:00:00
"22477","EWR",2023,7,28,13,87,70,57.1,290,2.30156,2.6485892168,0,1016.1,10,2023-07-28 13:00:00
"22478","EWR",2023,7,28,14,90,69,50.18,40,2.30156,2.6485892168,0,1015.8,10,2023-07-28 14:00:00
"22479","EWR",2023,7,28,15,90,70,51.93,270,8.05546,9.2700622588,0,1015.9,10,2023-07-28 15:00:00
"22480","EWR",2023,7,28,16,91,70,50.33,0,0,0,0,1015.5,10,2023-07-28 16:00:00
"22481","EWR",2023,7,28,17,94,69,44.3,290,10.35702,11.9186514756,0,1014.7,10,2023-07-28 17:00:00
"22482","EWR",2023,7,28,18,94,68,42.8,270,8.05546,9.2700622588,0,1014.6,10,2023-07-28 18:00:00
"22483","EWR",2023,7,28,19,95,68,41.5,270,12.65858,14.5672406924,0,1014.1,10,2023-07-28 19:00:00
"22484","EWR",2023,7,28,20,95,67,40.09,NA,NA,NA,0,1013.5,10,2023-07-28 20:00:00
"22485","EWR",2023,7,28,21,94,67,41.35,NA,NA,NA,0,1013,10,2023-07-28 21:00:00
"22486","EWR",2023,7,28,22,93,67,42.65,260,11.5078,13.242946084,0,1012.8,10,2023-07-28 22:00:00
"22487","EWR",2023,7,28,23,92,66,42.5,260,9.20624,10.5943568672,0,1012.9,10,2023-07-28 23:00:00
"22488","EWR",2023,7,29,0,91,67,45.4,250,10.35702,11.9186514756,0,1013.2,10,2023-07-29
"22489","EWR",2023,7,29,1,90,68,48.49,250,8.05546,9.2700622588,0,1013.5,10,2023-07-29 01:00:00
"22490","EWR",2023,7,29,2,88,69,53.45,240,5.7539,6.621473042,0,1013.4,10,2023-07-29 02:00:00
"22491","EWR",2023,7,29,3,89,69,51.79,170,4.60312,5.2971784336,0,1013.8,10,2023-07-29 03:00:00
"22492","EWR",2023,7,29,4,81,69,66.95,240,11.5078,13.242946084,0,1012.7,10,2023-07-29 04:00:00
"22493","EWR",2023,7,29,5,79,69,71.48,250,5.7539,6.621473042,0,1011.8,10,2023-07-29 05:00:00
"22494","EWR",2023,7,29,6,78,69,73.87,220,5.7539,6.621473042,0,1011.5,10,2023-07-29 06:00:00
"22495","EWR",2023,7,29,7,78,69,73.87,180,4.60312,5.2971784336,0,1011.4,10,2023-07-29 07:00:00
"22496","EWR",2023,7,29,8,77,71,81.76,170,8.05546,9.2700622588,0,1011.2,10,2023-07-29 08:00:00
"22497","EWR",2023,7,29,9,78,70,76.45,240,10.35702,11.9186514756,0,1011.2,10,2023-07-29 09:00:00
"22498","EWR",2023,7,29,10,78,71,79.09,220,10.35702,11.9186514756,0,1011.3,10,2023-07-29 10:00:00
"22499","EWR",2023,7,29,11,80,71,74.06,220,10.35702,11.9186514756,0,1011.1,10,2023-07-29 11:00:00
"22500","EWR",2023,7,29,12,81,71,71.68,270,5.7539,6.621473042,0,1010.8,10,2023-07-29 12:00:00
"22501","EWR",2023,7,29,13,82,72,71.78,230,8.05546,9.2700622588,1e-04,1010,10,2023-07-29 13:00:00
"22502","EWR",2023,7,29,14,84,73,69.59,230,8.05546,9.2700622588,0,1009.3,10,2023-07-29 14:00:00
"22503","EWR",2023,7,29,15,88,72,59.21,240,12.65858,14.5672406924,0,1008.6,10,2023-07-29 15:00:00
"22504","EWR",2023,7,29,16,89,73,59.33,240,14.96014,17.2158299092,0,1007.5,10,2023-07-29 16:00:00
"22505","EWR",2023,7,29,17,89,72,57.36,230,12.65858,14.5672406924,0,1006.8,10,2023-07-29 17:00:00
"22506","EWR",2023,7,29,18,89,71,55.45,NA,NA,NA,0,1006.2,10,2023-07-29 18:00:00
"22507","EWR",2023,7,29,19,91,70,50.33,220,12.65858,14.5672406924,0,1005.6,10,2023-07-29 19:00:00
"22508","EWR",2023,7,29,20,92,70,48.78,NA,NA,NA,0,1005,10,2023-07-29 20:00:00
"22509","EWR",2023,7,29,21,91,71,52.07,NA,NA,NA,0,1003.7,10,2023-07-29 21:00:00
"22510","EWR",2023,7,29,22,91,70,50.33,NA,NA,NA,0,1003.7,10,2023-07-29 22:00:00
"22511","EWR",2023,7,29,23,84,73,69.59,NA,NA,NA,0.1,1004.2,10,2023-07-29 23:00:00
"22512","EWR",2023,7,30,0,83,71,67.17,270,10.35702,11.9186514756,0,1005.4,8,2023-07-30
"22513","EWR",2023,7,30,1,80,69,69.17,290,12.65858,14.5672406924,0,1007.5,10,2023-07-30 01:00:00
"22514","EWR",2023,7,30,2,79,68,69.07,NA,NA,NA,0,1008.1,10,2023-07-30 02:00:00
"22515","EWR",2023,7,30,3,76,66,71.18,10,10.35702,11.9186514756,0,1009.1,10,2023-07-30 03:00:00
"22516","EWR",2023,7,30,4,73.4,64.4,73.44,NA,NA,NA,0,1009.8,10,2023-07-30 04:00:00
"22517","EWR",2023,7,30,5,73,64,73.4,NA,NA,NA,0,1010.4,10,2023-07-30 05:00:00
"22518","EWR",2023,7,30,6,72,62,70.77,330,12.65858,14.5672406924,0,1010.9,10,2023-07-30 06:00:00
"22519","EWR",2023,7,30,7,71,59,65.81,310,14.96014,17.2158299092,0,1011.2,10,2023-07-30 07:00:00
"22520","EWR",2023,7,30,8,69,57,65.57,NA,NA,NA,0,1011.2,10,2023-07-30 08:00:00
"22521","EWR",2023,7,30,9,68,56,65.45,NA,NA,NA,0,1012,10,2023-07-30 09:00:00
"22522","EWR",2023,7,30,10,67,54,62.99,NA,NA,NA,0,1013,10,2023-07-30 10:00:00
"22523","EWR",2023,7,30,11,69,53,56.69,330,12.65858,14.5672406924,0,1013.9,10,2023-07-30 11:00:00
"22524","EWR",2023,7,30,12,71,52,51.03,NA,NA,NA,0,1014.3,10,2023-07-30 12:00:00
"22525","EWR",2023,7,30,13,74,54,49.63,330,10.35702,11.9186514756,0,1014.6,10,2023-07-30 13:00:00
"22526","EWR",2023,7,30,14,75,54,47.99,NA,NA,NA,0,1014.7,10,2023-07-30 14:00:00
"22527","EWR",2023,7,30,15,76,54,46.42,320,11.5078,13.242946084,0,1014.5,10,2023-07-30 15:00:00
"22528","EWR",2023,7,30,16,77,55,46.57,330,12.65858,14.5672406924,0,1013.9,10,2023-07-30 16:00:00
"22529","EWR",2023,7,30,17,80,56,43.75,300,11.5078,13.242946084,0,1013.6,10,2023-07-30 17:00:00
"22530","EWR",2023,7,30,18,81,55,40.83,NA,NA,NA,0,1013.2,10,2023-07-30 18:00:00
"22531","EWR",2023,7,30,19,82,53,36.74,340,12.65858,14.5672406924,0,1012.9,10,2023-07-30 19:00:00
"22532","EWR",2023,7,30,20,82,52,35.41,NA,NA,NA,0,1012.8,10,2023-07-30 20:00:00
"22533","EWR",2023,7,30,21,81,51,35.25,320,12.65858,14.5672406924,0,1012.9,10,2023-07-30 21:00:00
"22534","EWR",2023,7,30,22,80,49,33.81,NA,NA,NA,0,1013.3,10,2023-07-30 22:00:00
"22535","EWR",2023,7,30,23,78,49,36.11,340,12.65858,14.5672406924,0,1013.6,10,2023-07-30 23:00:00
"22536","EWR",2023,7,31,0,77,50,38.74,330,11.5078,13.242946084,0,1013.8,10,2023-07-31
"22537","EWR",2023,7,31,1,76,51,41.57,310,8.05546,9.2700622588,0,1014.2,10,2023-07-31 01:00:00
"22538","EWR",2023,7,31,2,76,51,41.57,290,5.7539,6.621473042,0,1014,10,2023-07-31 02:00:00
"22539","EWR",2023,7,31,3,73,53,49.48,290,2.30156,2.6485892168,0,1014.1,10,2023-07-31 03:00:00
"22540","EWR",2023,7,31,4,71,53,52.95,280,5.7539,6.621473042,0,1014.2,10,2023-07-31 04:00:00
"22541","EWR",2023,7,31,5,69,53,56.69,320,2.30156,2.6485892168,0,1013.7,10,2023-07-31 05:00:00
"22542","EWR",2023,7,31,6,69,55,60.99,0,0,0,0,1013.8,10,2023-07-31 06:00:00
"22543","EWR",2023,7,31,7,69,55,60.99,230,2.30156,2.6485892168,0,1013.7,10,2023-07-31 07:00:00
"22544","EWR",2023,7,31,8,68,55,63.12,270,4.60312,5.2971784336,0,1013.8,10,2023-07-31 08:00:00
